CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score
17863,5330,6,3160.0,3,4,5
16041,5301,3,3166.4,2,3,5
13268,5288,15,3167.64,2,5,5
16837,5302,12,3167.73,2,5,5
14388,5279,10,3172.04,1,5,5
14844,5334,4,3189.81,3,4,5
13758,5282,7,3190.55,1,5,5
17685,5287,7,3191.53,2,5,5
13868,5278,2,3192.54,1,2,5
17220,5295,14,3198.25,2,5,5
16107,5288,7,3204.16,2,5,5
15443,5272,8,3212.16,1,5,5
12619,5287,13,3214.81,2,5,5
12613,5302,6,3218.98,3,4,5
13880,5292,13,3219.77,2,5,5
15622,5274,16,3224.53,1,5,5
17050,5367,6,3228.84,4,4,5
15764,5352,10,3245.47,4,5,5
13952,5482,3,3246.09,5,3,5
14702,5272,18,3250.64,1,5,5
17723,5398,6,3276.4,4,4,5
16717,5280,9,3278.36,1,5,5
12406,5293,3,3280.75,2,3,5
12480,5299,4,3281.63,2,4,5
17183,5278,8,3286.91,1,5,5
14841,5324,6,3295.76,3,4,5
13373,5331,3,3312.25,3,3,5
16556,5337,7,3313.79,3,5,5
14227,5297,15,3315.71,2,5,5
16818,5281,13,3317.97,1,5,5
12594,5308,11,3320.22,3,5,5
15676,5280,5,3324.09,1,4,5
15708,5311,11,3329.72,3,5,5
12643,5399,6,3344.64,4,4,5
13015,5324,5,3346.28,3,4,5
13148,5300,17,3348.48,2,5,5
16011,5279,16,3362.71,1,5,5
13014,5273,16,3365.43,1,5,5
17725,5287,14,3371.13,2,5,5
15228,5337,5,3376.96,3,4,5
13198,5281,8,3384.09,1,5,5
13842,5329,9,3385.62,3,5,5
17669,5313,7,3406.72,3,5,5
13437,5285,7,3408.06,2,5,5
15981,5295,8,3408.48,2,5,5
13993,5303,12,3409.66,3,5,5
16360,5275,8,3411.69,1,5,5
14221,5313,10,3427.85,3,5,5
15974,5310,8,3429.55,3,5,5
15581,5391,14,3429.97,4,5,5
15113,5280,4,3439.41,1,4,5
15129,5321,11,3447.4,3,5,5
13536,5272,7,3448.29,1,4,5
16019,5272,10,3450.24,1,5,5
15410,5355,8,3450.84,4,5,5
17758,5290,8,3456.7,2,5,5
17576,5279,22,3457.78,1,5,5
13448,5287,10,3465.67,2,5,5
17230,5535,11,3466.67,5,5,5
14395,5273,12,3471.91,1,5,5
14907,5274,10,3478.85,1,5,5
16458,5273,18,3482.74,1,5,5
13520,5329,8,3487.75,3,5,5
15505,5323,7,3497.14,3,5,5
16131,5322,6,3506.54,3,4,5
13953,5278,7,3515.68,1,4,5
17160,5302,6,3518.03,3,4,5
13334,5353,3,3536.82,4,3,5
13552,5337,16,3539.53,3,5,5
17528,5272,11,3540.1,1,5,5
17491,5272,11,3541.92,1,5,5
14040,5311,15,3542.19,3,5,5
15544,5279,11,3542.51,1,5,5
14503,5274,6,3543.26,1,4,5
12370,5322,4,3545.69,3,4,5
13426,5271,12,3550.7,1,5,5
15484,5272,5,3563.11,1,4,5
17203,5306,6,3563.85,3,4,5
12417,5274,12,3578.8,1,5,5
14132,5273,12,3580.13,1,5,5
13082,5397,10,3595.48,4,5,5
16242,5279,8,3598.26,1,5,5
13137,5281,9,3605.08,1,5,5
15296,5315,10,3610.31,3,5,5
13327,5309,9,3617.57,3,5,5
16570,5279,15,3622.95,1,5,5
13381,5292,7,3626.81,2,5,5
15379,5440,8,3631.89,4,5,5
16440,5278,5,3640.67,1,4,5
16712,5280,11,3645.43,1,5,5
15845,5288,10,3650.87,2,5,5
18079,5316,4,3651.97,3,4,5
12553,5279,14,3652.25,1,5,5
17819,5342,8,3661.07,4,5,5
16253,5302,3,3665.62,3,3,5
12647,5293,13,3669.92,2,5,5
12597,5290,5,3683.13,2,4,5
16240,5279,5,3693.81,1,4,5
14364,5379,8,3717.35,4,5,5
13266,5282,19,3717.67,2,5,5
13069,5271,27,3717.82,1,5,5
12502,5366,5,3723.87,4,4,5
15808,5577,5,3724.77,5,4,5
14282,5274,15,3729.34,1,5,5
16145,5279,18,3741.98,1,5,5
12668,5278,6,3743.18,1,4,5
17238,5273,17,3744.65,1,5,5
12429,5280,4,3750.4,1,4,5
16904,5275,16,3754.27,1,5,5
13523,5304,6,3755.38,3,4,5
17173,5276,9,3755.65,1,5,5
18087,5369,4,3770.12,4,4,5
16168,5281,28,3770.6,1,5,5
15298,5273,14,3774.1,1,5,5
12562,5279,7,3781.74,1,5,5
15299,5338,11,3787.09,3,5,5
13435,5276,9,3794.49,1,5,5
16655,5288,6,3794.52,2,4,5
15867,5276,16,3797.79,1,5,5
17091,5273,10,3802.81,1,5,5
12662,5271,12,3817.08,1,5,5
16327,5285,6,3844.22,2,4,5
15804,5271,19,3848.55,1,5,5
12539,5293,5,3852.5,2,4,5
15195,5273,1,3861.0,1,1,5
18073,5385,13,3864.44,4,5,5
13999,5281,15,3865.26,1,5,5
13124,5360,3,3866.33,4,3,5
12749,5274,8,3868.2,1,5,5
12779,5292,12,3868.7,2,5,5
14291,5272,12,3873.3,1,5,5
12841,5275,26,3876.4,1,5,5
17651,5282,14,3886.67,1,5,5
14739,5273,8,3899.1,1,5,5
13802,5409,6,3906.27,4,4,5
17593,5274,6,3911.56,1,4,5
14426,5289,16,3918.9,2,5,5
17377,5294,21,3925.92,2,5,5
12727,5281,9,3947.7,1,5,5
17611,5274,19,3947.87,1,5,5
14277,5286,4,3957.0,2,4,5
13183,5278,9,3957.78,1,5,5
17769,5283,12,3960.63,2,5,5
15529,5293,12,3967.78,2,5,5
15416,5335,5,3974.37,3,4,5
12957,5275,12,3979.04,1,5,5
12656,5288,8,3982.72,2,5,5
12867,5297,10,3986.22,2,5,5
14547,5274,9,3986.74,1,5,5
17001,5271,11,3989.57,1,5,5
16186,5293,13,3991.94,2,5,5
12378,5400,1,4008.62,4,1,5
17567,5278,10,4012.56,1,5,5
13815,5293,5,4014.91,2,4,5
16670,5287,17,4022.46,2,5,5
14401,5275,14,4039.98,1,5,5
16401,5272,20,4061.24,1,5,5
14092,5278,17,4063.1,1,5,5
12569,5273,35,4064.99,1,5,5
12449,5293,4,4067.29,2,4,5
16592,5275,19,4073.28,1,5,5
14534,5273,25,4075.35,1,5,5
13988,5290,9,4098.8,2,5,5
12536,5278,5,4106.82,1,4,5
15570,5278,13,4109.97,1,5,5
13384,5301,9,4122.28,2,5,5
12949,5301,10,4143.02,2,5,5
13555,5344,4,4149.28,4,4,5
16549,5281,10,4154.64,1,5,5
18041,5282,22,4161.14,2,5,5
12747,5273,11,4196.01,1,5,5
15971,5288,12,4199.85,2,5,5
17419,5282,14,4200.97,2,5,5
17920,5275,17,4204.1,1,5,5
12500,5294,13,4206.27,2,5,5
14525,5279,13,4221.37,1,5,5
12757,5286,19,4227.7,2,5,5
14800,5318,16,4236.34,3,5,5
12712,5293,17,4241.63,2,5,5
14422,5271,6,4263.64,1,4,5
15034,5286,11,4277.66,2,5,5
13505,5338,8,4282.88,3,5,5
17937,5279,7,4301.22,1,5,5
12347,5273,7,4310.0,1,4,5
18251,5358,1,4314.72,4,1,5
14016,5425,5,4328.46,4,4,5
15874,5334,9,4330.67,3,5,5
16945,5292,19,4345.5,2,5,5
12752,5352,1,4366.78,4,1,5
16626,5271,20,4379.65,1,5,5
15955,5295,16,4389.81,2,5,5
16984,5349,5,4392.42,4,4,5
17975,5286,14,4393.61,2,5,5
13267,5273,27,4404.44,1,5,5
15093,5289,9,4410.14,2,5,5
14085,5273,19,4435.79,1,5,5
17364,5271,12,4455.73,1,5,5
15032,5527,5,4464.1,5,4,5
12627,5281,7,4478.53,1,5,5
12524,5280,8,4485.72,1,5,5
12484,5303,8,4495.27,3,5,5
17613,5293,17,4509.37,2,5,5
17068,5283,22,4531.34,2,5,5
14004,5314,7,4582.64,3,5,5
14390,5281,13,4592.47,1,5,5
14286,5294,5,4595.81,2,4,5
15291,5296,20,4596.51,2,5,5
16931,5276,21,4604.22,1,5,5
14189,5273,24,4604.31,1,5,5
17809,5287,15,4627.62,2,5,5
14180,5281,31,4640.77,1,5,5
14191,5272,14,4660.01,1,5,5
15187,5272,18,4670.08,1,5,5
14159,5290,14,4678.3,2,5,5
15152,5280,16,4684.24,1,5,5
14135,5272,15,4690.31,1,5,5
12714,5280,5,4708.86,1,4,5
14562,5274,22,4709.22,1,5,5
16722,5288,16,4711.21,2,5,5
12955,5272,14,4734.26,1,5,5
17652,5296,18,4737.13,2,5,5
17690,5301,16,4748.45,2,5,5
15555,5283,20,4758.2,2,5,5
13013,5272,15,4786.99,1,5,5
15738,5289,19,4788.77,2,5,5
17365,5283,8,4801.56,2,5,5
14292,5278,14,4819.33,1,5,5
15786,5314,5,4834.2,3,4,5
12664,5279,10,4863.88,1,5,5
12700,5278,6,4867.99,1,4,5
12688,5384,1,4873.81,4,1,5
17133,5286,7,4892.24,2,5,5
12437,5272,19,4896.66,1,5,5
14709,5286,14,4911.14,2,5,5
13941,5292,7,4912.41,2,5,5
16191,5273,25,4913.32,1,5,5
14329,5279,14,4928.74,1,5,5
15547,5278,14,4954.84,1,5,5
14755,5280,12,4965.38,1,5,5
12444,5292,5,5005.46,2,4,5
17426,5275,7,5022.26,1,4,5
15301,5321,14,5028.12,3,5,5
13599,5272,33,5030.6,1,5,5
16700,5279,17,5040.0,1,5,5
15719,5303,14,5043.96,3,5,5
17602,5273,8,5050.77,1,5,5
13139,5287,8,5055.79,2,5,5
12432,5313,5,5059.32,3,4,5
15046,5280,16,5064.01,1,5,5
18198,5275,21,5083.06,1,5,5
14688,5278,27,5107.38,1,5,5
17061,5344,12,5116.13,4,5,5
15903,5280,8,5126.34,1,5,5
13756,5273,15,5145.12,1,5,5
16701,5279,18,5150.27,1,5,5
12362,5274,13,5154.58,1,5,5
17858,5276,12,5155.66,1,5,5
15727,5287,7,5178.96,2,5,5
18226,5309,14,5192.1,3,5,5
16258,5316,5,5203.51,3,4,5
17850,5573,35,5288.63,5,5,5
17730,5274,15,5288.83,1,5,5
15150,5288,11,5303.97,2,5,5
16303,5296,4,5305.83,2,4,5
13269,5272,17,5315.92,1,5,5
16161,5272,26,5352.97,1,5,5
18225,5274,17,5361.02,1,5,5
17719,5308,18,5367.8,3,5,5
12490,5276,10,5417.93,1,5,5
16265,5280,11,5423.15,1,5,5
16609,5286,9,5450.96,2,5,5
15805,5294,20,5452.17,2,5,5
16985,5288,11,5461.62,2,5,5
17716,5293,12,5505.79,2,5,5
15502,5286,23,5541.46,2,5,5
16767,5301,11,5580.6,2,5,5
12839,5273,16,5583.62,1,5,5
17757,5272,31,5585.49,1,5,5
12481,5293,11,5590.86,2,5,5
17049,5273,11,5594.78,1,5,5
18118,5281,31,5595.77,1,5,5
13534,5273,43,5613.08,1,5,5
13004,5282,22,5613.43,2,5,5
14049,5287,6,5639.15,2,4,5
13468,5272,41,5656.75,1,5,5
16553,5434,14,5664.57,4,5,5
14110,5274,13,5669.65,1,5,5
13050,5280,28,5684.61,1,5,5
12720,5273,29,5713.28,1,5,5
13178,5297,11,5725.47,2,5,5
17686,5278,7,5739.46,1,4,5
15218,5281,11,5756.89,1,5,5
14735,5274,34,5807.69,1,5,5
14415,5272,18,5811.56,1,5,5
13316,5308,5,5815.49,3,4,5
14505,5288,11,5818.7,2,5,5
13209,5301,11,5820.16,2,5,5
14944,5300,14,5842.95,2,5,5
13418,5282,23,5845.44,2,5,5
13097,5303,14,5893.32,3,5,5
15382,5285,8,5927.86,2,5,5
12637,5338,10,5953.25,3,5,5
14101,5344,6,5976.79,4,4,5
13225,5274,8,6083.04,1,5,5
17509,5328,11,6100.74,3,5,5
15939,5360,16,6102.26,4,5,5
14060,5275,20,6135.38,1,5,5
14057,5294,18,6147.4,2,5,5
15005,5286,35,6180.49,2,5,5
17315,5271,43,6204.46,1,5,5
12357,5304,1,6207.67,3,1,5
13668,5273,29,6216.07,1,5,5
12472,5301,13,6229.48,2,5,5
12359,5278,6,6245.53,1,4,5
13709,5274,17,6249.11,1,5,5
16126,5300,4,6287.77,2,4,5
18223,5272,27,6315.23,1,5,5
13102,5272,27,6336.29,1,5,5
12626,5294,13,6388.35,2,5,5
13871,5293,14,6389.8,2,5,5
12431,5306,18,6416.39,3,5,5
15694,5271,15,6423.6,1,5,5
16814,5285,22,6500.6,2,5,5
15144,5279,18,6530.04,1,5,5
12476,5272,20,6546.58,1,5,5
15482,5286,16,6568.72,2,5,5
17338,5288,10,6612.18,2,5,5
16182,5343,4,6617.65,4,4,5
16652,5324,11,6654.26,3,5,5
15249,5302,15,6657.36,2,5,5
16923,5283,26,6666.83,2,5,5
16353,5274,23,6675.71,1,5,5
16746,5275,19,6694.31,1,5,5
13576,5281,20,6703.3,1,5,5
15601,5282,17,6745.36,2,5,5
12830,5308,7,6748.4,3,5,5
16532,5288,3,6748.8,2,3,5
18055,5278,11,6752.14,1,5,5
15023,5274,12,6763.16,1,5,5
12705,5286,14,6814.24,2,5,5
17416,5300,9,6838.34,2,5,5
16713,5289,21,6840.23,2,5,5
16187,5302,17,6841.24,3,5,5
12989,5274,19,6854.51,1,5,5
13027,5384,6,6912.0,4,4,5
15465,5290,24,6945.02,2,5,5
12798,5281,3,6977.04,1,3,5
12766,5274,7,6989.63,1,4,5
14961,5281,12,7006.58,1,5,5
13985,5275,16,7024.53,1,5,5
16873,5275,10,7066.31,1,5,5
13324,5303,12,7072.8,3,5,5
16729,5307,26,7076.28,3,5,5
12980,5426,12,7092.06,4,5,5
12474,5288,30,7116.47,2,5,5
16745,5357,18,7170.7,4,5,5
12583,5273,18,7187.34,1,5,5
13018,5287,29,7272.75,2,5,5
18229,5282,20,7276.9,2,5,5
17396,5310,8,7330.8,3,5,5
13263,5272,35,7454.07,1,5,5
18172,5285,25,7490.17,2,5,5
15194,5274,22,7521.17,1,5,5
15044,5290,22,7629.38,2,5,5
17811,5275,51,7677.71,1,5,5
14527,5273,86,7711.38,1,5,5
13093,5538,13,7741.47,5,5,5
13629,5294,11,7792.36,2,5,5
15290,5275,21,7803.77,1,5,5
12435,5350,2,7829.89,4,2,5
14796,5272,27,7839.51,1,5,5
12428,5296,12,7877.2,2,5,5
14849,5292,28,7904.28,2,5,5
14952,5317,15,7912.79,3,5,5
18109,5272,31,7925.32,1,5,5
13854,5279,29,8025.02,1,5,5
16672,5273,23,8093.59,1,5,5
14936,5280,9,8117.42,1,5,5
14056,5272,29,8124.4,1,5,5
12683,5275,20,8221.09,1,5,5
15358,5275,29,8234.8,1,5,5
16558,5271,24,8257.04,1,5,5
18139,5288,8,8393.22,2,5,5
16656,5293,21,8568.24,2,5,5
17017,5273,27,8574.11,1,5,5
17306,5281,21,8600.73,1,5,5
17243,5272,30,8628.55,1,5,5
13090,5279,18,8689.39,1,5,5
16033,5276,27,8727.61,1,5,5
13488,5288,17,8910.61,2,5,5
12451,5281,6,8933.52,1,4,5
13969,5278,20,8986.69,1,5,5
18092,5273,12,9065.76,1,5,5
12567,5293,11,9114.94,2,5,5
12744,5322,10,9120.39,3,5,5
14367,5279,19,9167.82,1,5,5
14667,5281,27,9231.2,1,5,5
12709,5274,26,9294.1,1,5,5
16523,5272,28,9295.67,1,5,5
14733,5280,15,9451.54,1,5,5
13458,5278,22,9537.92,1,5,5
15078,5278,38,9623.35,1,5,5
13001,5275,15,9797.92,1,5,5
13199,5274,39,9803.96,1,5,5
12590,5461,3,9861.38,5,3,5
17706,5275,22,10097.37,1,5,5
17865,5301,27,10158.54,2,5,5
16843,5313,17,10183.82,3,5,5
16180,5371,10,10217.48,4,5,5
15251,5280,15,10327.11,1,5,5
15615,5281,27,10360.04,1,5,5
17107,5303,7,10380.43,3,5,5
16779,5273,28,10454.05,1,5,5
14062,5280,12,10464.85,1,5,5
13113,5271,40,10510.0,1,5,5
17139,5286,15,10585.57,2,5,5
14769,5273,10,10641.6,1,5,5
13319,5276,36,10664.34,1,5,5
17581,5271,31,10736.11,1,5,5
13340,5316,7,10736.48,3,5,5
12971,5274,89,10930.26,1,5,5
14895,5278,24,11020.26,1,5,5
12409,5349,7,11056.93,4,5,5
15125,5296,23,11117.05,2,5,5
14194,5275,32,11216.75,1,5,5
14607,5286,17,11341.1,2,5,5
12939,5335,8,11581.8,3,5,5
14606,5272,128,11713.85,1,5,5
17340,5280,16,11891.18,1,5,5
16525,5273,29,11895.57,1,5,5
12557,5287,5,11990.96,2,4,5
12682,5274,31,12288.22,1,5,5
16000,5273,3,12393.7,1,3,5
15498,5271,35,12396.46,1,5,5
13078,5272,43,12432.28,1,5,5
15640,5275,17,12433.34,1,5,5
14258,5280,10,12650.08,1,5,5
17735,5273,19,13110.02,1,5,5
12477,5293,9,13117.01,2,5,5
12540,5290,19,13309.04,2,5,5
12433,5271,7,13375.87,1,4,5
12621,5272,23,13612.07,1,5,5
12681,5285,27,13677.59,2,5,5
16705,5271,29,13946.13,1,5,5
14866,5281,13,14197.45,1,5,5
16133,5274,46,14305.66,1,5,5
15513,5302,22,14520.08,3,5,5
14031,5278,23,14634.64,1,5,5
16839,5279,39,15357.78,1,5,5
14051,5271,26,15477.34,1,5,5
15189,5272,53,15802.14,1,5,5
15856,5275,31,16173.67,1,5,5
17677,5272,43,16219.22,1,5,5
12901,5279,36,16293.1,1,5,5
12921,5274,50,16389.74,1,5,5
13767,5273,52,16945.71,1,5,5
13881,5274,22,16989.52,1,5,5
17428,5271,33,17078.45,1,5,5
12678,5313,13,17588.26,3,5,5
15159,5272,34,18573.68,1,5,5
12471,5273,49,18740.92,1,5,5
12731,5294,14,18793.41,2,5,5
15039,5280,52,19786.44,1,5,5
17675,5272,41,20098.1,1,5,5
17381,5279,30,20272.43,1,5,5
12753,5274,11,21024.01,1,5,5
16210,5272,18,21086.3,1,5,5
15749,5506,4,21535.9,5,4,5
13777,5271,41,25748.35,1,5,5
16333,5278,22,26626.8,1,5,5
17857,5274,25,26763.34,1,5,5
14680,5296,23,26932.34,2,5,5
13408,5272,81,27487.41,1,5,5
13081,5272,21,27964.48,1,5,5
13098,5272,41,28658.88,1,5,5
12748,5271,224,29072.1,1,5,5
17404,5275,18,30300.82,1,5,5
17389,5271,43,31300.08,1,5,5
15838,5282,21,33350.76,1,5,5
16013,5274,54,33366.25,1,5,5
12931,5292,20,33462.81,2,5,5
16422,5288,75,33805.69,2,5,5
13798,5272,63,36351.42,1,5,5
17841,5272,169,40340.78,1,5,5
14088,5281,14,50415.49,1,5,5
14298,5274,45,50862.44,1,5,5
16029,5309,76,50992.61,3,5,5
15769,5278,29,51823.72,1,5,5
17949,5272,52,52750.84,1,5,5
15061,5274,55,54228.74,1,5,5
14096,5275,34,57120.91,1,5,5
13089,5273,118,57385.88,1,5,5
15311,5271,118,59419.34,1,5,5
13694,5274,60,62653.1,1,5,5
16684,5275,31,65892.08,1,5,5
17511,5273,46,88125.38,1,5,5
14156,5280,66,113384.14,1,5,5
12415,5295,26,123725.45,2,5,5
14911,5272,248,132572.62,1,5,5
17450,5279,55,187482.17,1,5,5
18102,5271,62,256438.49,1,5,5
14646,5272,77,279489.02,1,5,5
